title,website,phone,address,content,Emails
ESCA - Escuela Superior de Comercio y Administración Unidad Tepepan IPN,https://www.escatep.ipn.mx/,+52 55 5729 6000,"4863 Anillo Periférico, Sur Manuel Gómez Morín, Amp Tepepan, 16020 Ciudad de México, México",Error scraping content,Error extracting emails
"Escuela Nacional Preparatoria N° 5 ""José Vasconcelos"" UNAM",http://132.247.137.242/Home/,+52 55 5678 2096,"Calz. del Hueso 729, Coapa, Ex-Hacienda Coapa, Tlalpan, 14300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
UVM Hospital Veterinario - Universidad del Valle de México,https://uvm.mx/hospital-veterinario-uvm?utm_source=GOOGLE_MY_BUSINESS&utm_medium=ORGANIC&utm_campaign=GM_UVM&utm_term=HOSPITAL&utm_content=VETERINARIO,+52 55 5599 2626,"Calz. de Tlalpan 3058, Coapa, Sta. Úrsula Coapa, Coyoacán, 04910 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ESIME - Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Culhuacán,https://www.esimecu.ipn.mx/,+52 55 5624 2000,"Av. Sta. Ana 1000, San Francisco Culhuacan, Culhuacan CTM V, Coyoacán, 04440 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
CEEC | Centro de Estudios Cafetales,http://ceeccafetales.edu.mx/,+52 55 5673 6170,"Armada de Mexico 1394, Coapa, Cafetales I, Coyoacán, 04918 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Centro Escolar Cedros,https://www.colegios-cedros-yaocalli.mx/cedros?utm_source=google&utm_medium=organic&utm_campaign=maps&utm_term=sitio&utm_content=cedros,+52 55 5091 9500,"Tecoyotitla 364, Ex, Hacienda de Guadalupe Chimalistac, 01050 Ciudad de México, México",Error scraping content,Error extracting emails
EDEN Coyoacán Escuela de Entrenadores de Acondicionamiento Físico y Fitness,https://www.escueladeentrenadores.com.mx/toma-1-clase-de-prueba-gratis/,+52 56 1113 7920,"CALLE ESQUINA, Aguayo, Del Carmen, 04100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Natación Club Cañada,https://www.ccnatacion.com/,+52 55 8751 4000,"Av. Revolución 1817, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Formación Ejecutiva Empresarial - Escuela de Ventas,http://formaejecutiva.com/,+52 55 5659 0011,"Calle Cracovia 72, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Nacional Preparatoria N° 8 ""Miguel E. Schulz"" UNAM",http://prepa8.unam.mx/,+52 55 5593 6714,"Av. Lomas De Plateros S/N, Merced Gómez, Álvaro Obregón, 01600 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Técnica Alexander México,http://www.tecnicaalexander.mx/,+52 55 2095 6301,"01020, Guadalupe Inn, 01020 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Natación Club Cañada,https://www.ccnatacion.com/,+52 55 8751 4000,"C. Gabriel Mancera 1620, Col del Valle Centro, Benito Juárez, 03104 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
The Churchill School,https://www.churchill.edu.mx/,+52 55 5028 8800,"Felipe Villanueva 36, Guadalupe Inn, Álvaro Obregón, 01020 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Secundaria CEAM Ciudad de México,http://www.ceam.edu.mx/mexico/,+52 55 5593 0188,"Calz. de las Águilas 272, Águilas, Álvaro Obregón, 01710 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
IPM Montessori Florida,https://www.ipmmontessori.edu.mx/,+52 55 5661 1005,"Hortensia 101, Florida, Álvaro Obregón, 01030 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
BridgeWay North American School,http://bridgewaymexico.com/,+52 56 3403 7474,"Carrillo Puerto 344, Gral Anaya, Benito Juárez, 03340 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Helios Escuela de Artes Escénico Aéreas,http://helios-escuela-de-artes-escenico-aereas.business.site/,+52 55 6427 9239,"Av Centenario 18, Merced Gómez, Álvaro Obregón, 01600 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Oficial Rayados Coyoacán,https://sites.google.com/view/rayadoscoyoacan/p%C3%A1gina-principal,+52 55 2909 5654,"Londres 188, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Chimalistac,https://www.ecagrupoeducativo.mx/chimalistac,+52 55 5661 5589,"Arenal 36, Agrícola, Chimalistac, Álvaro Obregón, 01050 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Lólindir Primaria,http://www.lolindir-primaria.org/,+52 55 5593 3489,"Cuajimalpa 21, Merced Gómez, Álvaro Obregón, 01401 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Moderna Americana,http://www.modernamerican.edu.mx/,+52 55 5658 4766,"Cerro del Hombre 18, Romero de Terreros, Coyoacán, 04310 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Lic. Protasio Tagle,http://www.sep.gob.mx/swb/sep1/,+52 55 9131 7671,"esq. Cuauhtémoc, Centenario 28, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Prof Ponciano Rodriguez,http://www.sep.gob.mx/,+52 55 3601 7175,"Real Mayorazgo 80, Xoco, Benito Juárez, 03330 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Nueva Escocia,http://www.nuevaescocia.edu.mx/,+52 55 5660 1249,"Miguel Ocaranza 121, Merced Gómez, Álvaro Obregón, 01600 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Händel School,http://www.handelschool.edu.mx/,+52 55 5688 9447,"San Felipe 72, Xoco, Benito Juárez, 03330 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ENMJN - Escuela Nacional para Maestras de Jardines de Niños,https://www.aefcm.gob.mx/dgenam/ENMJN/index.html,+52 55 5593 6120,"Calle Gustavo E. Campa 94, Guadalupe Inn, Álvaro Obregón, 01020 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Arenal,https://www.arenalarteycrianza.com/,+52 55 5554 4486,"Av Miguel Hidalgo 229, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Luis R. Alarcon,http://www.sep.gob.mx/,+52 55 3601 7599,"Av Centenario 88 Bis, Merced Gómez, Álvaro Obregón, 01600 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Matilde Acosta,http://matildeacosta.blogspot.mx/,+52 55 5651 6449,"Manzanas G, Lomas de Plateros, Álvaro Obregón, 01480 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Alive School,https://aliveschool.mx/,+52 55 5544 3221,"Viena 241, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 72 ""Diego Rivera""",http://www.sep.gob.mx/#newcomment,+52 55 5604 6723,"Cda. de Popocatépetl 56, Xoco, Benito Juárez, 03330 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 68 ""Maestro Gabino A. Palma""",http://sep.gob.mx/,+52 55 5801 3153,"C. Corregidora S/N, Tlacopac, Álvaro Obregón, 01049 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Manuel Cervantes Imaz,http://sosmex.jimdo.com/,+52 55 2580 3908,"Natal Pesado 8, Mixcoac, Benito Juárez, 03910 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Primaria Queen Elizabeth School,http://www.qes.edu.mx/,+52 55 5651 7888,"Condor 198, Los Alpes, Álvaro Obregón, 01010 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"IEMS Plantel Magdalena Contreras ""Ignacio Manuel Altamirano""",http://www.iems.edu.mx/,+52 55 5667 3658,"Av. San Jerónimo 2625, San Bernabé Ocotepec, La Magdalena Contreras, 10300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Xicotencatl""",https://www2.aefcm.gob.mx/directorio_escuelas/cct_mas_gbmx.jsp?cve_cct=09DPR1904I,+52 55 5035 8990,"Emiliano Zapata 4, San Bernabé Ocotepec, La Magdalena Contreras, 10300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Capacitación para el Desarrollo de las Habilidades del Aprendizaje,https://escuela-crecer.ueniweb.com/,,"Emiliano Zapata 5, Ampliación Potrerillo, Amp. Potrerillo, La Magdalena Contreras, 10368 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Rabindranath Tagore""",http://www.sep.gob.mx/,+52 55 2650 2213,"Av 29 de Octubre S/N, Lomas de la Era, Álvaro Obregón, 01860 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Miguel Hidalgo y Costilla""",https://www.facebook.com/groups/197125202125515/?ref=share,+52 55 5862 1306,"Abasolo, San Pablo Oztotepec, San Miguel, Milpa Alta, 12400 San Pablo Oztotepec, CDMX, México",Error scraping content,Error extracting emails
Conalep SECOFI,http://cdmx.conalep.edu.mx/,+52 55 5667 1241,"Av. Ojo de Agua S/N, Huayatla, El Ermitaño, La Magdalena Contreras, 10350 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"IEMS Plantel Milpa Alta ""Emiliano Zapata""",http://www.iems.edu.mx/,+52 55 5636 2500,"Temixco, Santa Ana Tlacotenco, La Guadalupita, 12900 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Particular Plan De Ayala,https://www.facebook.com/Esc-Plan-de-Ayala-101765494801191/,+52 55 5862 0616,"Av. Morelos Pte. 38, San Pablo Oztotepec, San Miguel, Milpa Alta, 12400 San Pablo Oztotepec, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Plan Sexenal""",https://www.facebook.com/groups/828607267996909/?ref=share,,"Cda. Emiliano Zapata, San Pablo Oztotepec, San Miguel, Milpa Alta, 12400 San Pablo Oztotepec, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 254 ""Nagoya""",http://sec254nagoya.blogspot.com/,,"Vereda Nacional 87, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 25 ""Fernando Montes de Oca""",http://p3df.mex.tl/,,"Esq. Fresnos, Calz. Puente de Guerra, Pasteros, 02150 Ciudad de México, México",Error scraping content,Error extracting emails
EASY DRIVE: Escuela de manejo,https://www.escuelaeasydrive.com.mx/,+52 55 4071 2845,"Hacienda Escolástica 87, Hacienda del Rosario, El Rosario, Azcapotzalco, 02420 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
AFEEG Academia de Formacion Especializada de Escoltas y Guardaespaldas,https://www.afeeg.com/,+52 55 2126 6994,"16 de Septiembre No. 39, Col del Recreo. Del, Azcapotzalco, 02000 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ESIME - Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Azcapotzalco IPN,https://www.esimeazc.ipn.mx/,+52 55 5729 6000,"Av. de las Granjas 682, Santa Catarina, Azcapotzalco, 02550 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela de Box ""Aquiles Serdán""",https://www.facebook.com/ESCUELA.BOX.CONDE.AQUILES.SERDAN/,,"Av. Aquiles Serdán 231, Santo Domingo, Azcapotzalco, 02160 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Secundaria Técnica N° 62,https://sites.google.com/view/est62/p%C3%A1gina-principal,+52 55 5925 8527,"Calz. de los Angeles 201, Santa Barbara, Azcapotzalco, 02230 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 67 ""John F. Kennedy""",http://secundaria67.blogspot.mx/,+52 55 9155 2253,"Francita 143, Petrolera, Azcapotzalco, 02480 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"IEMS Plantel Azcapotzalco I ""Melchor Ocampo""",http://www.iems.edu.mx/,+52 55 5383 5428,"Calle Rosario esq. & Calle Hidalgo S/N, Santa Catarina, Azcapotzalco, 02250, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 143 ""Ermilo Abreu Gomez""",https://www.facebook.com/ErmiloAbreuGomez143Oficial/,+52 55 8989 2255,"Manuel Salazar S/n, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Centro Escolar Lancaster,http://www.celancaster.edu.mx/,+52 55 5240 7966 ext. 202,"Hacienda Escolástica 66, Col. Ampliación, Providencia, Azcapotzalco, 02440 Azcapotzalco, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 54 ""República de Bolivia""",http://www.sep.gob.mx/,,"Jerusalén S/N, Centro de Azcapotzalco, Azcapotzalco, 02000 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Amauta De Landázuri,http://www.colegiolandazuri.edu.mx/,+52 55 8933 3541,"C. Heliópolis 210, Claveria, Azcapotzalco, 02080 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ESCUELA DE ELECTRONICA Y COMPUTACION PROFESOR GUILLERMO OROZCO,http://www.multiserviciosdeoro.com/,+52 55 5220 3540,"Priv. Demócrata 8, Col del Recreo, Azcapotzalco, 02070 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 108 ""Bertrand Russell""",https://www.secundaria108.online/,+52 55 5561 7619,"Campo Ídolos 62, San Antonio, Azcapotzalco, 02720 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Gastronomía Mariano Moreno,https://lg.ismm.com.mx/?gad_source=1&gclid=Cj0KCQjw0MexBhD3ARIsAEI3WHKssT_aDXZkRHtBL0QGkhaFphIqeVdoUStYeySNg9awOHUZHN0fHucaArlgEALw_wcB,,"Av. Moliere 450A-B-C, Amp Granada, Miguel Hidalgo, 11529 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de poligrafía,http://www.escueladepoligrafia.com/,+52 55 4588 5203,"Av. Homero 229, Polanco, ms3, Miguel Hidalgo, 11560 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 27 ""Alberto J. Pani""",http://www.sep.gob.mx/,+52 55 5561 5811,"Gral. G. Sánchez 33, San Juan Tlihuaca, Azcapotzalco, 02400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Telpuchcalli,http://telpuchcalli.com/,,"Esquina con, Av. Azcapotzalco, Calle Otoño 50, C. Otoño 46, Ángel Zimbrón, Azcapotzalco, 02099 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela podológica de México,http://www.podologiaepm.edu.mx/,+52 55 5341 7622,"Calz. Gral. Mariano Escobedo 5 Bis, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Despierta,http://www.escueladespierta.com/,+52 55 4194 4789,"Calz. San Bartolo Naucalpan, Argentina Poniente, Miguel Hidalgo, 11219 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
PRIMARIA FERNANDO MONTES DE OCA,http://www.sep.gob.mx/,+52 55 3601 1000,"Víctor Hernández S/N, Francisco Villa, Azcapotzalco, 02420 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria El Niño Agrarista,http://p3df.mex.tl/,+52 55 5561 2018,"Campo Maluco 9, San Antonio, Azcapotzalco, 02720 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Primaria Candido Navarro,https://candido-navarro.jimdosite.com/,+52 55 5394 4116,"Eje 4 Nte. (Calz. Azcapotzalco La Villa), Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria República Mexicana,http://www.sep.gob.mx/,+52 55 5910 3847,"Campo Tasajeras, San Antonio, Azcapotzalco, 02700 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Secundaria Nocturna Nº 29 “Mariano Escobedo”,http://www.sep.gob.mx/,+52 55 5396 6403,"Vereda Nacional 87, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Taekwondo SEXENAL Argentina,https://www.facebook.com/profile.php?id=100094963644321,+52 55 6452 3702,"Calz. Sta. Cruz Cacalco 9, México Nuevo, Miguel Hidalgo, 11260 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Mexicana de Psicodrama y Sociometría SC,http://www.psicodrama.com/,+52 55 5280 3737,"Hegel 153-piso 7, Polanco, Polanco V Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
CASA DE MÉLIÈS- escuela de artes visuales,https://www.facebook.com/casademelies/,,"Joaquin Garcia Icazbalceta 32- C, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Tierra y Libertad,https://sites.google.com/aefcm.gob.mx/09dpr1626xtierraylibertad/p%C3%A1gina-principal?authuser=1,+52 55 5382 1428,"Av. 16 de Septiembre 53, San Martin Xochinahuac, Azcapotzalco, 02140 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Fútbol Cruz Azul Azcapotzalco Oficial,https://www.facebook.com/cruzazulazcapotzalco/,+52 55 2212 7137,"Toronjil, y, C. Mejorana, Nueva Santa María, Azcapotzalco, 02800 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 50 ""Lázaro Cárdenas""",https://sites.google.com/aefcm.gob.mx/sec50oficial,+52 55 5561 1650,"Faja de Oro 369, Petrolera, Azcapotzalco, 02480 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Justo Sierra,http://www.sep.gob.mx/,+52 55 5359 1463,"Emiliano Zapata S/N, San Pedro Xalpa, Azcapotzalco, 02710 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""David G. Berlanga""",http://sep.gob.mx/,+52 55 5592 3347,"Tizoc 91, Tlaxpana, Miguel Hidalgo, 11370 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Romera,http://www.romera.edu.mx/,+52 55 5545 0901,"Av. Homero 707, Polanco, Polanco IV Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"ESCUELA 11-136 y 12-136 ""FRANCISCO SANTOYO MALDONADO""",http://www.sep.gob.mx/,+52 55 5527 7176,"Mar Adriático 59, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Metropolitana ""La Luz""",http://www.metropolitanalaluz.com/,+52 55 5547 6757,"Naranjo 109, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Primaria Lic. Joaquín Baranda,https://joaquinbaranda-cdmx.ueniweb.com/?utm_campaign=gmb,+52 55 5527 5296,"Jardín central s/n, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Secundaria Gabino Barreda,https://escuela-secundaria-gabino-barreda.ueniweb.com/?utm_campaign=gmb,+52 55 4795 5316,"Av. Cuitlahuac S/N Esquina Con, Mar Mediterráneo, 11400 Ciudad de México, México",Error scraping content,Error extracting emails
Escuela Despierta la Consciencia te Espera,http://www.escueladespierta.com/,+52 55 4194 4789,"Mar Egeo 178A, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
GENERAL FELIPE ANGEL RAMIREZ,https://esc1587l.wixsite.com/misitio,,"Av. Central s/n, Euzkadi, Azcapotzalco, 02660 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Centro De Integracion Educativa Ac,http://www.cie.edu.mx/,+52 55 5557 8126,"Av. Casa de La Moneda 214, Lomas de Sotelo, Tata Lázaro, Miguel Hidalgo, 11200 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna No 221 ""Tlacaelel""",http://sec221tlacaelelvespertino.jimdo.com/,+52 55 5395 5462,"Presa Salinillas 390, Col. Irrigación, Miguel Hidalgo, 11200 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Francisco Sarabia""",http://www.sep.gob.mx/,+52 55 3601 7175,"Mar Marmara, esquina, Mar de Banda 412, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Jardín de Niños y Primaria Summerhill,http://summerhillazc.com/,+52 55 4437 3792,"Nte 79-A 386-B, Benito Juárez, Sindicato Mexicano de Electricistas, Azcapotzalco, 02060 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Julio Verne,http://www.sep.gob.mx/,+52 55 5352 3654,"Salvador Sánchez Colín, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 5 ""Rafael Dondé""",http://est5sec.blogspot.com/,,"Calle, Lago Alberto 431, Anáhuac I Secc, Miguel Hidalgo, 11320 CDMX, México",Error scraping content,Error extracting emails
Colegio Pascual Borgia,https://m.facebook.com/pascualborgia/?locale2=es_LA,+52 55 5399 0764,"Lago Argentina 17, Argentina Antigua, Miguel Hidalgo, 11270 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Primaria - Escuela de la Ciudad de México,https://escueladelacdmx.edu.mx/,+52 55 5541 1242,"C. del Fresno 111, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 124 ""México""",https://sites.google.com/view/secundaria124tm/avisos-importantes?authuser=0,+52 55 5341 0226,"Av. Biólogo Maximino Martínez 3413a, Obrero Popular, Azcapotzalco, 02840 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"ESCUELA PRIMARIA OROZCO Y BERRA ""GABINO BARREDA""",http://www.sep.gob.mx/,+52 55 3601 7175,"Eje 3 Norte (Avenida Cuitláhuac, Mar Mediterráneo esquina, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria General N° 2 ""Ana María Berlanga""",https://secundaria2tm.weebly.com/,+52 55 5547 3318,"C. del Fresno 45, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
INSTITUTO VICTORIA,http://www.ibvictoria.edu.mx/,+52 55 4874 2435,"Entre Calle Maestro Antonio Caso y Calle James Sullivan, C. Gabino Barreda 136, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela de la Ciudad de México, The Mexico City School S.C",http://escueladelacdmx.edu.mx/,,"Hortensia 111, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Instituto Nueva Generación Primaria-Secundaria Bilingüe,https://www.institutonuevageneracion.com/,+52 55 9154 1083,"C. Cedro 219, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria José Joaquín Fernández de Lizardi,http://escuelalizardi.edu.mx/,+52 55 5557 2357,"Presa Santa Teresa 170, Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Modelo,https://www.gob.mx/sep/videos/visita-a-a-la-escuela-primaria-modelo-en-la-ciudad-de-mexico,+52 55 5531 1359,"Lago Ladoga 300, Dos Lagos, Miguel Hidalgo, 11320 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela en Línea Número 1,https://www.escuelaenlinea-1.com/,+52 55 9417 8776,"Av. Ejército Nacional Mexicano 843-B PISO 5, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Manejo Automotriz Mexicana,http://desarrollo-innovacion.com/,+52 55 5719 1944,"Eje Central Lázaro Cárdenas 715, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ESCUELA DE MANEJO HARVEY Suc. Azcapotzalco,http://escuelademanejoharvey.com.mx/,+52 55 5614 6096,"frenta a BBVA, Av. Cuitlahuac 14 Esq, Calz. Vallejo, Porvenir, 02940 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela De Manejo Cadillac Plus,http://www.escuelademanejobalderas.com/,+52 55 7598 8291,"esquina con Euzkadi, Calz. de los Misterios 355, Vallejo, Gustavo A. Madero, 07800 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Kindergym Lindavista,http://kindergym.edu.mx/,+52 55 8848 5075,"Buenavista 74, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Enfermería Maria de los Ángeles (EMMA),http://www.eemalindavista.com/,+52 56 2674 7430,"Eje Central Lázaro Cárdenas 689, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Estimulación temprana Escuela de bebés,https://www.facebook.com/escuelaparabebes/?ref=bookmarks,+52 55 2329 1014,"Latacunga 880, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio de Ciencias y Humanidades Plantel Vallejo UNAM,http://www.cch-vallejo.unam.mx/,+52 55 5719 2193,"Av. 100 Metros - Frente a Metro Central Camionera, Av Fortuna Esq, Magdalena de las Salinas, Gustavo A. Madero, 07760 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Nacional Preparatoria N° 9 ""Pedro de Alba"" UNAM",http://www.prepa9.unam.mx/,+52 55 5750 2006,"Av. Insurgentes Nte. 1698, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Colegio Herencia de Líder, COHELI",http://www.coheli.com/,+52 55 5368 5631,"Nte. 25 11, Lindavista Vallejo, Gustavo A. Madero, 07720 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 65 ""Luis López Antúnez""",https://sites.google.com/view/tecnica65/p%C3%A1gina-principal?authuser=0,+52 55 5368 4631,"Av. Sur de Los 100 Metros Sn, Magdalena, Gustavo A. Madero, 07760 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Victoria Tepeyac S. C.,http://www.cvt.edu.mx/,+52 55 5586 8019,"Cienfuegos 743, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Grupo Educativo Yacatia,http://paginas.seccionamarilla.com.mx/grupo-educativo-yacatia/escuelas-de-calidad/distrito-federal/ciudad-de-mexico/gustavo-a-madero/lindavista-norte/,+52 55 5586 8607,"Coquimbo 804, Lindavista Nte., Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 47 ""Juan de Dios Batiz""",https://sites.google.com/aefcm.gob.mx/est47jdb/inicio,+52 55 2120 8338,"Av. Insurgentes Nte. 1114, Tlacamaca, Gustavo A. Madero, 07870 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
